ID,description,Gender,ESCS,Performers,Average
ST49Q07,Math Behaviour - Computer programming,0,0,Sometimes,10
ST49Q07,Math Behaviour - Computer programming,0,0,Never or rarely,38
ST49Q07,Math Behaviour - Computer programming,0,0,NA,38
ST49Q09,Math Behaviour - Participate in Math Club,0,0,Always or almost always,2
ST49Q09,Math Behaviour - Participate in Math Club,0,0,Often,2
ST49Q09,Math Behaviour - Participate in Math Club,0,0,Sometimes,4
ST49Q09,Math Behaviour - Participate in Math Club,0,0,Never or rarely,54
ST49Q09,Math Behaviour - Participate in Math Club,0,0,NA,38
ST53Q01,Learning Strategies- Important Parts vs. Existing Knowledge vs. Learn by Heart,0,0,Most important,38
ST53Q01,Learning Strategies- Important Parts vs. Existing Knowledge vs. Learn by Heart,0,0,relating to known,16
ST53Q01,Learning Strategies- Important Parts vs. Existing Knowledge vs. Learn by Heart,0,0,by heart,8
ST53Q01,Learning Strategies- Important Parts vs. Existing Knowledge vs. Learn by Heart,0,0,NA,38
ST53Q02,Learning Strategies- Improve Understanding vs. New Ways vs. Memory,0,0,Improve understanding,32
ST53Q02,Learning Strategies- Improve Understanding vs. New Ways vs. Memory,0,0,new ways,9
ST53Q02,Learning Strategies- Improve Understanding vs. New Ways vs. Memory,0,0,check memory,21
ST53Q02,Learning Strategies- Improve Understanding vs. New Ways vs. Memory,0,0,NA,38
ST53Q03,Learning Strategies - Other Subjects vs. Learning Goals vs. Rehearse Problems,0,0,Relating to other subjects,8
ST53Q03,Learning Strategies - Other Subjects vs. Learning Goals vs. Rehearse Problems,0,0,learning goals,37
ST53Q03,Learning Strategies - Other Subjects vs. Learning Goals vs. Rehearse Problems,0,0,in my sleep,17
ST53Q03,Learning Strategies - Other Subjects vs. Learning Goals vs. Rehearse Problems,0,0,NA,38
ST53Q04,Learning Strategies - Repeat Examples vs. Everyday Applications vs. More Information,0,0,Repeat examples,36
ST53Q04,Learning Strategies - Repeat Examples vs. Everyday Applications vs. More Information,0,0,everyday life,8
ST53Q04,Learning Strategies - Repeat Examples vs. Everyday Applications vs. More Information,0,0,more information,18
ST53Q04,Learning Strategies - Repeat Examples vs. Everyday Applications vs. More Information,0,0,NA,38
ST55Q01,Out of school lessons - <test lang>,0,0,I do not attend <out-of-school time lessons> in this subject,46
ST55Q01,Out of school lessons - <test lang>,0,0,Less than 2 hours a week,9
ST55Q01,Out of school lessons - <test lang>,0,0,2 or more but less than 4 hours a week,5
ST55Q01,Out of school lessons - <test lang>,0,0,4 or more but less than 6 hours a week,1
ST55Q01,Out of school lessons - <test lang>,0,0,6 or more hours a week,1
ST55Q01,Out of school lessons - <test lang>,0,0,NA,38
ST55Q02,Out of school lessons - <maths>,0,0,I do not attend <out-of-school time lessons> in this subject,30
ST55Q02,Out of school lessons - <maths>,0,0,Less than 2 hours a week,15
ST55Q02,Out of school lessons - <maths>,0,0,2 or more but less than 4 hours a week,11
ST55Q02,Out of school lessons - <maths>,0,0,4 or more but less than 6 hours a week,4
ST55Q02,Out of school lessons - <maths>,0,0,6 or more hours a week,2
ST55Q02,Out of school lessons - <maths>,0,0,NA,37
ST55Q03,Out of school lessons - <science>,0,0,I do not attend <out-of-school time lessons> in this subject,48
ST55Q03,Out of school lessons - <science>,0,0,Less than 2 hours a week,7
ST55Q03,Out of school lessons - <science>,0,0,2 or more but less than 4 hours a week,4
ST55Q03,Out of school lessons - <science>,0,0,4 or more but less than 6 hours a week,2
ST55Q03,Out of school lessons - <science>,0,0,6 or more hours a week,1
ST55Q03,Out of school lessons - <science>,0,0,NA,38
ST55Q04,Out of school lessons - other,0,0,I do not attend <out-of-school time lessons> in this subject,36
ST55Q04,Out of school lessons - other,0,0,Less than 2 hours a week,13
ST55Q04,Out of school lessons - other,0,0,2 or more but less than 4 hours a week,8
ST55Q04,Out of school lessons - other,0,0,4 or more but less than 6 hours a week,3
ST55Q04,Out of school lessons - other,0,0,6 or more hours a week,2
ST55Q04,Out of school lessons - other,0,0,NA,38
ST57Q01,Out-of-School Study Time - Homework,0,0,0,3
ST57Q01,Out-of-School Study Time - Homework,0,0,1,9
ST57Q01,Out-of-School Study Time - Homework,0,0,2,11
ST57Q01,Out-of-School Study Time - Homework,0,0,3,8
ST57Q01,Out-of-School Study Time - Homework,0,0,4,6
ST57Q01,Out-of-School Study Time - Homework,0,0,5,6
ST57Q01,Out-of-School Study Time - Homework,0,0,6,4
ST57Q01,Out-of-School Study Time - Homework,0,0,7,3
ST57Q01,Out-of-School Study Time - Homework,0,0,8,2
ST57Q01,Out-of-School Study Time - Homework,0,0,10,3
ST57Q01,Out-of-School Study Time - Homework,0,0,12,1
ST57Q01,Out-of-School Study Time - Homework,0,0,14,1
ST57Q01,Out-of-School Study Time - Homework,0,0,15,1
ST57Q01,Out-of-School Study Time - Homework,0,0,20,1
ST57Q01,Out-of-School Study Time - Homework,0,0,NA,40
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,0,22
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,1,15
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,2,8
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,3,3
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,4,2
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,5,1
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,6,1
ST57Q02,Out-of-School Study Time - Guided Homework,0,0,NA,47
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,0,29
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,1,10
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,2,10
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,3,4
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,4,3
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,5,1
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,6,1
ST57Q03,Out-of-School Study Time - Personal Tutor,0,0,NA,42
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,0,42
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,1,4
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,2,4
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,3,2
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,4,2
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,5,1
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,6,1
ST57Q04,Out-of-School Study Time - Commercial Company,0,0,NA,43
ST57Q05,Out-of-School Study Time - With Parent,0,0,0,29
ST57Q05,Out-of-School Study Time - With Parent,0,0,1,15
ST57Q05,Out-of-School Study Time - With Parent,0,0,2,7
ST57Q05,Out-of-School Study Time - With Parent,0,0,3,3
ST57Q05,Out-of-School Study Time - With Parent,0,0,4,1
ST57Q05,Out-of-School Study Time - With Parent,0,0,5,1
ST57Q05,Out-of-School Study Time - With Parent,0,0,6,1
ST57Q05,Out-of-School Study Time - With Parent,0,0,NA,42
ST57Q06,Out-of-School Study Time - Computer,0,0,0,31
ST57Q06,Out-of-School Study Time - Computer,0,0,1,13
ST57Q06,Out-of-School Study Time - Computer,0,0,2,7
ST57Q06,Out-of-School Study Time - Computer,0,0,3,3
ST57Q06,Out-of-School Study Time - Computer,0,0,4,2
ST57Q06,Out-of-School Study Time - Computer,0,0,5,1
ST57Q06,Out-of-School Study Time - Computer,0,0,6,1
ST57Q06,Out-of-School Study Time - Computer,0,0,NA,42
ST61Q01,Experience with Applied Maths Tasks - Use <Train Timetable>,0,0,Frequently,9
ST61Q01,Experience with Applied Maths Tasks - Use <Train Timetable>,0,0,Sometimes,17
ST61Q01,Experience with Applied Maths Tasks - Use <Train Timetable>,0,0,Rarely ,15
ST61Q01,Experience with Applied Maths Tasks - Use <Train Timetable>,0,0,Never ,21
ST61Q01,Experience with Applied Maths Tasks - Use <Train Timetable>,0,0,NA,38
ST61Q02,Experience with Applied Maths Tasks - Calculate Price including Tax,0,0,Frequently,8
ST61Q02,Experience with Applied Maths Tasks - Calculate Price including Tax,0,0,Sometimes,17
ST61Q02,Experience with Applied Maths Tasks - Calculate Price including Tax,0,0,Rarely ,14
ST61Q02,Experience with Applied Maths Tasks - Calculate Price including Tax,0,0,Never ,22
ST61Q02,Experience with Applied Maths Tasks - Calculate Price including Tax,0,0,NA,38
ST61Q03,Experience with Applied Maths Tasks - Calculate Square Metres,0,0,Frequently,8
ST61Q03,Experience with Applied Maths Tasks - Calculate Square Metres,0,0,Sometimes,18
ST61Q03,Experience with Applied Maths Tasks - Calculate Square Metres,0,0,Rarely ,16
ST61Q03,Experience with Applied Maths Tasks - Calculate Square Metres,0,0,Never ,19
ST61Q03,Experience with Applied Maths Tasks - Calculate Square Metres,0,0,NA,38
ST61Q04,Experience with Applied Maths Tasks - Understand Scientific Tables,0,0,Frequently,15
ST61Q04,Experience with Applied Maths Tasks - Understand Scientific Tables,0,0,Sometimes,22
ST61Q04,Experience with Applied Maths Tasks - Understand Scientific Tables,0,0,Rarely ,13
ST61Q04,Experience with Applied Maths Tasks - Understand Scientific Tables,0,0,Never ,13
ST61Q04,Experience with Applied Maths Tasks - Understand Scientific Tables,0,0,NA,38
ST61Q05,Experience with Pure Maths Tasks - Solve Equation 1,0,0,Frequently,41
ST61Q05,Experience with Pure Maths Tasks - Solve Equation 1,0,0,Sometimes,13
ST61Q05,Experience with Pure Maths Tasks - Solve Equation 1,0,0,Rarely ,4
ST61Q05,Experience with Pure Maths Tasks - Solve Equation 1,0,0,Never ,4
ST61Q05,Experience with Pure Maths Tasks - Solve Equation 1,0,0,NA,38
ST61Q06,Experience with Applied Maths Tasks - Use a Map to Calculate Distance,0,0,Frequently,7
ST61Q06,Experience with Applied Maths Tasks - Use a Map to Calculate Distance,0,0,Sometimes,14
ST61Q06,Experience with Applied Maths Tasks - Use a Map to Calculate Distance,0,0,Rarely ,20
ST61Q06,Experience with Applied Maths Tasks - Use a Map to Calculate Distance,0,0,Never ,21
ST61Q06,Experience with Applied Maths Tasks - Use a Map to Calculate Distance,0,0,NA,38
ST61Q07,Experience with Pure Maths Tasks - Solve Equation 2,0,0,Frequently,41
ST61Q07,Experience with Pure Maths Tasks - Solve Equation 2,0,0,Sometimes,14
ST61Q07,Experience with Pure Maths Tasks - Solve Equation 2,0,0,Rarely ,4
ST61Q07,Experience with Pure Maths Tasks - Solve Equation 2,0,0,Never ,4
ST61Q07,Experience with Pure Maths Tasks - Solve Equation 2,0,0,NA,38
ST61Q08,Experience with Applied Maths Tasks - Calculate Power Consumption Rate,0,0,Frequently,8
ST61Q08,Experience with Applied Maths Tasks - Calculate Power Consumption Rate,0,0,Sometimes,14
ST61Q08,Experience with Applied Maths Tasks - Calculate Power Consumption Rate,0,0,Rarely ,18
ST61Q08,Experience with Applied Maths Tasks - Calculate Power Consumption Rate,0,0,Never ,23
ST61Q08,Experience with Applied Maths Tasks - Calculate Power Consumption Rate,0,0,NA,38
ST61Q09,Experience with Applied Maths Tasks - Solve Equation 3,0,0,Frequently,39
ST61Q09,Experience with Applied Maths Tasks - Solve Equation 3,0,0,Sometimes,14
ST61Q09,Experience with Applied Maths Tasks - Solve Equation 3,0,0,Rarely ,6
ST61Q09,Experience with Applied Maths Tasks - Solve Equation 3,0,0,Never ,4
ST61Q09,Experience with Applied Maths Tasks - Solve Equation 3,0,0,NA,38
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,Never heard of it,34
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,Heard of it once or twice,11
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,Heard of it a few times,7
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,Heard of it often,5
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,Know it well,  understand the concept,5
ST62Q01,Familiarity with Math Concepts - Exponential Function,0,0,NA,38
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,Never heard of it,17
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,Heard of it once or twice,9
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,Heard of it a few times,8
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,Heard of it often,9
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,Know it well,  understand the concept,18
ST62Q02,Familiarity with Math Concepts - Divisor,0,0,NA,38
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,Never heard of it,5
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,Heard of it once or twice,4
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,Heard of it a few times,5
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,Heard of it often,9
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,Know it well,  understand the concept,38
ST62Q03,Familiarity with Math Concepts - Quadratic Function,0,0,NA,38
ST62Q04,Overclaiming - Proper Number,0,0,Never heard of it,25
ST62Q04,Overclaiming - Proper Number,0,0,Heard of it once or twice,10
ST62Q04,Overclaiming - Proper Number,0,0,Heard of it a few times,9
ST62Q04,Overclaiming - Proper Number,0,0,Heard of it often,6
ST62Q04,Overclaiming - Proper Number,0,0,Know it well,  understand the concept,11
ST62Q04,Overclaiming - Proper Number,0,0,NA,38
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,Never heard of it,10
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,Heard of it once or twice,4
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,Heard of it a few times,6
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,Heard of it often,8
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,Know it well,  understand the concept,34
ST62Q06,Familiarity with Math Concepts - Linear Equation,0,0,NA,38
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,Never heard of it,41
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,Heard of it once or twice,6
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,Heard of it a few times,5
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,Heard of it often,4
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,Know it well,  understand the concept,6
ST62Q07,Familiarity with Math Concepts - Vectors,0,0,NA,38
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,Never heard of it,23
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,Heard of it once or twice,8
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,Heard of it a few times,10
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,Heard of it often,8
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,Know it well,  understand the concept,12
ST62Q08,Familiarity with Math Concepts - Complex Number,0,0,NA,38
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,Never heard of it,15
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,Heard of it once or twice,8
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,Heard of it a few times,9
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,Heard of it often,10
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,Know it well,  understand the concept,19
ST62Q09,Familiarity with Math Concepts - Rational Number,0,0,NA,38
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,Never heard of it,4
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,Heard of it once or twice,2
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,Heard of it a few times,4
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,Heard of it often,7
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,Know it well,  understand the concept,44
ST62Q10,Familiarity with Math Concepts - Radicals,0,0,NA,38
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,Never heard of it,29
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,Heard of it once or twice,11
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,Heard of it a few times,10
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,Heard of it often,5
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,Know it well,  understand the concept,6
ST62Q11,Overclaiming - Subjunctive Scaling,0,0,NA,39
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,Never heard of it,7
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,Heard of it once or twice,4
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,Heard of it a few times,9
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,Heard of it often,10
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,Know it well,  understand the concept,31
ST62Q12,Familiarity with Math Concepts - Polygon,0,0,NA,38
ST62Q13,Overclaiming - Declarative Fraction,0,0,Never heard of it,40
ST62Q13,Overclaiming - Declarative Fraction,0,0,Heard of it once or twice,8
ST62Q13,Overclaiming - Declarative Fraction,0,0,Heard of it a few times,6
ST62Q13,Overclaiming - Declarative Fraction,0,0,Heard of it often,3
ST62Q13,Overclaiming - Declarative Fraction,0,0,Know it well,  understand the concept,4
ST62Q13,Overclaiming - Declarative Fraction,0,0,NA,38
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,Never heard of it,9
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,Heard of it once or twice,4
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,Heard of it a few times,6
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,Heard of it often,9
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,Know it well,  understand the concept,33
ST62Q15,Familiarity with Math Concepts - Congruent Figure,0,0,NA,38
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,Never heard of it,15
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,Heard of it once or twice,4
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,Heard of it a few times,5
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,Heard of it often,6
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,Know it well,  understand the concept,32
ST62Q16,Familiarity with Math Concepts - Cosine,0,0,NA,38
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,Never heard of it,13
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,Heard of it once or twice,6
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,Heard of it a few times,7
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,Heard of it often,8
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,Know it well,  understand the concept,29
ST62Q17,Familiarity with Math Concepts - Arithmetic Mean,0,0,NA,38
ST62Q19,Familiarity with Math Concepts - Probability,0,0,Never heard of it,7
ST62Q19,Familiarity with Math Concepts - Probability,0,0,Heard of it once or twice,5
ST62Q19,Familiarity with Math Concepts - Probability,0,0,Heard of it a few times,8
ST62Q19,Familiarity with Math Concepts - Probability,0,0,Heard of it often,10
ST62Q19,Familiarity with Math Concepts - Probability,0,0,Know it well,  understand the concept,32
ST62Q19,Familiarity with Math Concepts - Probability,0,0,NA,38
ST69Q01,Min in <class period> - <test lang>,0,0,30,1
ST69Q01,Min in <class period> - <test lang>,0,0,40,1
ST69Q01,Min in <class period> - <test lang>,0,0,45,49
ST69Q01,Min in <class period> - <test lang>,0,0,50,1
ST69Q01,Min in <class period> - <test lang>,0,0,60,1
ST69Q01,Min in <class period> - <test lang>,0,0,90,3
ST69Q01,Min in <class period> - <test lang>,0,0,135,1
ST69Q01,Min in <class period> - <test lang>,0,0,NA,42
ST69Q02,Min in <class period> - <Maths>,0,0,40,1
ST69Q02,Min in <class period> - <Maths>,0,0,45,44
